id,logo,name,descrption,prix,id_restaurant
4060018,,CC3 Chirashi Assortiment,"7 saumon, 3 thon, 3 daurade","14,00 €",53291
4060019,,Dragon Raimbow ,"10 pièces (tempura crevette, asperge, cheese, poivron rouge avec saumon, thon et avocat en dessus)","12,00 €",53291
4060020,,Dragon Vert,"10 pièces (tempura crevette, asperge, cheese, poivron rouge avec avocat en dessus)","10,00 €",53291
4060021,,Dragon Rouge,"10 pièces (tempura crevette, asperge, cheese, poivron rouge avec thon au dessus)","12,00 €",53291
4060022,,Dragon Jaune,"10 pièces (tempura crevette, asperge, cheese, poivron rouge avec viande de Grisons et fromage en dessus)","13,00 €",53291
4060023,,Dragon Blanc,"10 piéces
Végétarien: asperge, cheese, mangue et poivron rouge, coco","10,00 €",53291
4060024,,M1 ,"3 sushi saumon, 3 sashimi saumon, 3 california saumon avocat","8,00 €",53291
4060025,,M2,"3 maki saumon, 
3 california thon avocat, 
3 printemps thon cuit avocat","8,00 €",53291
4060027,,M3,"6 california saumon avocat, 
6 printemps saumon avocat","9,00 €",53291
4060026,,M2,"6 saumon roll avocat cheese, 
6 pritemps thon cuit avocat","10,00 €",53291
4060028,,Menu Sashimi,"(1 personne)
21 sashimi mixte
9 saumon, 6 thon, 6 daurade","16,00 €",53291
4060029,,Menu Sushi Saumon,"(1 personne)
10 sushi saumon","15,00 €",53291
4060030,,Menu Thé MAKI,"(2 personnes)
Temaki saumon avocat
Temaki thon avocat
Temaki crevette avocat 
Temaki thon cuit avocat (poivron rouge)
Temako tempura crevette avocat (menthe)
Temaki mangue cheese avocat","15,00 €",53291
4060031,,Menu Sushi Mix,"(2 personnes)
16 sushi mixte
6 saumon, 2 saumon cheese,
2 thon, 2 daurade, 2 crevette,
2 œuf de saumon","36,00 €",53291
4060032,,Menu California,"(2 personnes)
6 maki tomate séché,
6 california saumon avocat,
6 printemps tempura avocat, 
6 croustillant thon cuit avocat","20,00 €",53291
4060033,,Menu Cheese,"(2 personnes)
4 sushi saumon cheese, 
6 roll avocat cheese
6 california saumon cheese,
6 printemps avocat cheese","20,00 €",53291
4060034,,Menu Saumon ,"(2 personnes)
5 sushi saumon, 1 sushi saumon cheese, 1 sushi œuf de saumon,
6 california saumon avocat,
6 printemps saumon avocat,
5 sashimi saumon ","26,00 €",53291
4060035,,Menu Box,"(2 ou 3 personnes)
9 sashimi mixte (3 saumon, 3 thon, 3 daurade),
8 sushi mixte (2 saumon, 2 thon, 2 daurade, 2 crevette) 
6 maki saumon,
6 california saumon avocat,
6 printemps thon avocat
10 dragon vert","38,80 €",53291
4060036,,Menu Classique,"(3 ou 4 personnes)
15 sashimi mixte (9 saumon, 3 thon, 3 daurade),
12 sushi mixte (4 saumon, 2 saumon cheese, 2 thon, 2 daurade, 2 crevette)
6 maki saumon
6 california saumon avocat
6 printemps thon avocat
6 roll avocat cheese,
10 dragon rainbow","56,60 €",53291
4060037,,Menu Luxe,"(pour la famille)
21 sashimi mixte (12 saumon, 6 thon, 3 daurade)
20 sushi mixte (4 saumon, 2 saumon cheese, 4 thon, 4 daurade, 4 crevette, 2 œuf de saumon)
6 maki saumon, 6 california saumon avocat
6 california thon cuit avocat, 6 printemps thon avocat
6 roll avocat cheese, 10 dragon jaune, 10 dragon raimbow","76,80 €",53291
4060038,,Perle de Coco,2 pièces,"3,00 €",53291
4060042,,Coca Cola,33 cl,"2,00 €",53291
4060043,,Coca Cola Light,33 cl,"2,00 €",53291
4060044,,Coca Cola Zero,33 cl,"2,00 €",53291
4060045,,7 Up,33 cl,"2,00 €",53291
4060046,,Orangina,33 cl,"2,00 €",53291
4060047,,Perrier,33 cl,"2,00 €",53291
4060048,,Badoit,33 cl,"2,00 €",53291
4060049,,Schweppes,33 cl,"2,00 €",53291
4060050,,Oassis,33 cl,"2,00 €",53291
4060051,,Thé Oolong au Jasmin ,,"6,00 €",53291
4060052,,Thé Vert ,,"5,00 €",53291
4060053,,Bière Asashi,33 cl,"3,50 €",53291
4060054,,Bière Kirin,33 cl,"3,50 €",53291
4060055,,Bière 1664,33 cl,"3,50 €",53291
4060056,,Bière Tsingdao,33 cl,"3,50 €",53291
4060057,,Saké,Bouteille,"35,00 €",53291
4060058,,Ving Rouge,Bouteille,"30,00 €",53291
4060059,,Ving Rosé,Bouteille,"25,00 €",53291
4060060,,Ving Blanc,Bouteille,"28,00 €",53291
2783748,,Planche de Charcuterie,À partager,"18,00 €",39740
2783752,,Les Merguez Sur Le Grill,À partager,"18,00 €",39740
2783754,,Carpaccio De Boeuf,À partager,"16,00 €",39740
2783758,,Œufs Mayo À la Boutargue,À partager,"16,00 €",39740
2783763,,"Terrine De Foie Gras, Foie Gras maison, Toasts Et Sa Confiture De Figue",À partager,"26,00 €",39740
2783804,,La Caesar,"Salade Iceberg, tomates cerises, croûtons, poulet rôti , sauce Caesar","19,00 €",39740
2783806,,La Caesar Panée,"Salade iceberg, tomates cerises, croûtons, poulet pané, sauce Caesar","19,00 €",39740
2783809,,La Landaise,"Salade iceberg, tomates cerises, foies volaille, magrets d'oie fumé","19,00 €",39740
2783810,,La Norvégienne,"Salade iceberg, avocat, saumon fumé, thon & tarama","19,00 €",39740
2783865,,La Folle,"Salade roquette, haricots verts, œuf poché, tomates cerises, foie gras & magret d'oie fumé","26,00 €",39740
2783875,,Hamburger Du Boucher ,"Steak haché 200gr, œuf à cheval, bacon de dinde","20,00 €",39740
2783877,,Cheeseburger,"Steak haché 200gr, cheddar parve","20,00 €",39740
2783880,,XXL,"Steak haché 300gr, œuf à cheval, bacon de dinde","24,00 €",39740
2783953,,Le Rossini ,"Steak haché 200gr, foie gras poêlé & oignons caramélisés","26,00 €",39740
2783956,,Chicken Burger,Escalope de poulet pané,"20,00 €",39740
2783959,,Steak Tartare,,"19,00 €",39740
2783961,,Bagel New Yorkais Au Pastrami,,"18,00 €",39740
2783962,,Sandwich Merguez,,"18,00 €",39740
2788444,,L'Entrecôte Charolaise,350g,"28,00 €",39740
2788449,,La Côte de Boeuf ,550g,"34,00 €",39740
2788456,,La Côte de Boeuf pour 2 personnes,1200kg,"60,00 €",39740
2788462,,Le Pavé au Poivre,330g,"28,00 €",39740
2788474,,Le Tournedos Rossini,"330g, Piece de boeuf, foie gras poêlé","32,00 €",39740
2788476,,Les Keftas,4 pièces,"20,00 €",39740
2788480,,La Côte de Veau,,"32,00 €",39740
2788482,,Les Côtelettes d'Agneau,,"32,00 €",39740
2788484,,La Grillade Royale,"Émincé d'Entrecôte, Merguez, keftas, parguit","34,00 €",39740
2788493,,Cuisse De Poulet Rôti À La Broche,,"15,00 €",39740
2788497,,Blanc De Poulet Rôti À La Broche,,"15,00 €",39740
2788500,,Demi-Poulet Rôti À La Broche,,"20,00 €",39740
2788503,,Parguit Grillé,Hauts de cuisses de poulet marinés et grillés,"22,00 €",39740
2788508,,Escalope De Poulet Grillée,,"20,00 €",39740
2898412,,Escalope De Poulet Panée / Schnitzel ,,"20,00 €",39740
2788920,,Mousse Au Chocolat,,"6,00 €",39740
2788921,,Salade De Fruit,,"6,00 €",39740
2788923,,Crème Light fraise,,"6,00 €",39740
2788931,,Coca-Cola,33cl,"2,50 €",39740
2788935,,Coca-Cola Zéro,33cl,"2,50 €",39740
2788939,,Ice Tea Pêche,33cl,"2,50 €",39740
2788942,,Evian,50cl,"2,50 €",39740
2788945,,San Pellegrino,50cl,"2,50 €",39740
2788953,,Cabernet Sauvignon,75cl,"16,00 €",39740
2788955,,Rosato,75cl,"16,00 €",39740
2788959,,Chardonnay,75cl,"16,00 €",39740
2788961,,Moscato,75cl,"18,00 €",39740
2790614,,Pinot Noir,75cl,"25,00 €",39740
1745866,http://cdn1.deliveroo.co.uk/media/menu_items/1745866/320x180.jpg?v=1491925922,Formule Salade,1 Grande Salade au choix + 1 Limonade Granitée au choix,"14,00 €",40437
2134706,http://cdn1.deliveroo.co.uk/media/menu_items/2134706/320x180.jpg?v=1491925990,Formule Toast,1 Toast au choix servi avec ses pommes frites campagnardes + 1 Limonade Granitée au choix,"17,00 €",40437
1745813,,"Pita Toastée Crème De Thon, Citron Confit",,"6,90 €",40437
1745814,,"Pita Toastée Dinde Fumée, Pomme, Cheddar",,"6,90 €",40437
1745815,,"Pita Toastée Crème De Chèvre, Miel, Noix Et Épinards",,"6,90 €",40437
1745816,,"Pita Toastée Saumon Fumé, Cream Cheese, Aneth",,"7,80 €",40437
1745817,http://cdn1.deliveroo.co.uk/media/menu_items/1745817/320x180.jpg?v=1491925670,Toast Goody Woody ,"Poulet, Tomates confites, crème de maïs, cheddar, accompagné d’une salade de saison, pommes frites campagnardes et sauce américaine

","12,90 €",40437
1745818,http://cdn1.deliveroo.co.uk/media/menu_items/1745818/320x180.jpg?v=1491925645,Toast Banquise Sauvage,"Saumon fumé, fromage frais, aneth, œuf poché, accompagné d’une salade de saison, pommes frites campagnardes et sauce américaine

","13,90 €",40437
2522142,,Toast Verdure,"Champignons de Paris poêlés, brocoli, emmental, cheddar, boursin, cream cheese, accompagné d’une salade de saison, pommes frites campagnardes et sauce américaine	

","10,50 €",40437
2522145,,Mamasköl,"Poulet au curry et à la vanille, ananas, raisins secs, pomme, riz exotique.

","13,90 €",40437
2522147,,Mama Coco Rose,"Crevettes sautées à la plancha au lait de coco et au curry rouge, riz exotique, légumes vapeur.

","13,90 €",40437
1791035,,Quinoa Ole Ole !,"Quinoa gourmand BIO, romaine, iceberg, grenade, tortilla MAISON pomme de terre et parmesan, vinaigrette huile d’olive citron et verrine de gaspacho.

","9,50 €",40437
1791042,,Cretoise,"Féta, concombre, tomate, olives kalamata, oignons rouges, fromage blanc 0%, persil plat, vinaigrette huile d’olive citron

","10,50 €",40437
1791049,,Vitaminée,"Carottes mi-cuites dans un jus d’orange, chèvre frais, fèves, pois gourmands, coriandre fraîche, amandes et raisins secs, servi avec sa verrine de houmous

","11,50 €",40437
2522153,,Caesar Paradis,"Aiguillettes de poulet snackées, salade romaine, sucrine, croûtons briochés au parmesan, radis roses, tomates cerises, parmesan, sauce Caesar 

","12,90 €",40437
1745820,,Adam & Eve,2 saveurs + 1 accompagnement,"12,90 €",40437
2522374,,Paradis Terrestre,3 saveurs + 1 accompagnement,"14,90 €",40437
1745845,,Grande Salade De Fruits ,"Fraise, ananas, melon, kiwi, banane, konjac, pistaches concassées, pousses de petits pois et son coulis maison","5,50 €",40437
1745847,,Yolita Frozen Yogurt 25cl,Accompagné d'une découpe de fruits de saison et son coulis de fruits rouges,"7,50 €",40437
1745848,,Yolita Frozen Yogurt 50cl,Accompagné d'une découpe de fruits de saison et son coulis de fruits rouges,"10,50 €",40437
2522919,,Fondant coeur coulant chocolat sans gluten,"Fondant au chocolat cœur chocolat, Crème anglaise, chantilly	","6,50 €",40437
1745854,,"Lemon Nana : Citron Pressé, Feuilles De Menthe ",,"5,00 €",40437
1745855,,Green Ice Tea : Thé Vert Glacé À La Menthe Fraîche,,"5,00 €",40437
1745856,,"Rouge Orangeade : Fraise, orange",,"5,00 €",40437
1745857,,"Passiflora : Passion, Citron Vert",,"5,00 €",40437
1745858,,"Double Force : Pomme Bio, Ananas, Basilic",,"5,80 €",40437
1745859,,"Carot’Detox : Carotte Bio, Orange, Gingembre",,"5,80 €",40437
1745860,,"Green Attitude : Pomme Bio, Kiwi, Menthe",,"5,80 €",40437
1745861,,Soleil Soleil Orange : Orange Pressée,,"5,80 €",40437
1745862,,Soleil Soleil Pamplemousse : Pamplemousse Pressé,,"5,80 €",40437
1745863,,"Vitamine : Citron Orange, Pamplemousse, Kiwi",,"5,90 €",40437
1745864,,"Rose Paradis : Fraise, Banane, Orange , Citron",,"5,90 €",40437
1745865,,"Josephine Baker : Passion, Mangue, Coco",,"5,90 €",40437
4003325,,Chicken wings x8,Ailes de poulet caramélisées,"9,50 €",52720
4003326,,Chicken wings x16,Ailes de poulet caramélisées,"14,50 €",52720
4003327,,Shnitzel fingers x8,Poulet pané,"9,50 €",52720
4003328,,Shnitzel fingers x16,Poulet pané,"14,50 €",52720
4003329,,Cigares x6,Pomme de terre et viande,"8,50 €",52720
4003330,,Patates douces au sirop d'érable,,"7,50 €",52720
4003331,,Beignets d'aubergines,,"7,50 €",52720
4003332,,Beignets de poivrons,,"7,50 €",52720
4003333,,Beignets de champignons,,"7,50 €",52720
4003334,http://cdn1.deliveroo.co.uk/media/menu_items/4003334/320x180.jpg?v=1499681149,Mix Started x4,"4 chicken wings, 4 shnitzel finger, 4 cigares, patates douces","12,50 €",52720
4003335,,Mix Started x8,"8 chicken wings, 8 shnitzel finger, 8 cigares, patates douces","23,50 €",52720
4003336,http://cdn1.deliveroo.co.uk/media/menu_items/4003336/320x180.jpg?v=1499681183,Hamburger,,"9,50 €",52720
4003337,,Spicy burger,,"9,50 €",52720
4003338,,Hot spicy burger (harissa),,"9,50 €",52720
4003339,,Cheeseburger,,"11,00 €",52720
4003340,http://cdn1.deliveroo.co.uk/media/menu_items/4003340/320x180.jpg?v=1499681218,Bacon burger,,"12,00 €",52720
4003341,,Mix charcut,,"12,00 €",52720
4003342,,Lamb burger (agneau),,"12,00 €",52720
4003343,,Entrecôte burger ,Hachés sur place,"14,00 €",52720
4003346,,Le Revisité,"Steak haché caramélisé, cheddar, avocat et sauce california","14,00 €",52720
4003347,,Shnitzel burger,Poulet pané,"10,00 €",52720
4003348,,Chicken burger,Poulet grillé,"10,00 €",52720
4003349,http://cdn1.deliveroo.co.uk/media/menu_items/4003349/320x180.jpg?v=1499681257,Crispy burger,"Poulet crispy, avocat, oignons caramélisés, sauce california","11,50 €",52720
4003350,,Parguit burger,,"10,00 €",52720
4003351,http://cdn1.deliveroo.co.uk/media/menu_items/4003351/320x180.jpg?v=1499681287,Fish burger,Poisson pané,"10,00 €",52720
4003358,,Mini burger x9,,"45,00 €",52720
4003359,,Mini burger x18,,"80,00 €",52720
4003360,,Mini burger x27,,"110,00 €",52720
4003361,,Poulet grillé,,"10,00 €",52720
4003362,,Shnitzel,,"10,00 €",52720
4003363,,Parguit,,"10,00 €",52720
4003364,http://cdn1.deliveroo.co.uk/media/menu_items/4003364/320x180.jpg?v=1499681315,Merguez,,"10,00 €",52720
4003365,,Végétarien,Champignons chauds,"9,50 €",52720
4003366,,Thon,,"9,00 €",52720
4003367,,Entrecôte,,"12,00 €",52720
4003368,,Entrecôte / Merguez,,"14,00 €",52720
4003369,,Entrecôte / Parguit,,"14,00 €",52720
4003370,,Hot Dog,,"9,00 €",52720
4003411,,Poulet grillé,,"17,00 €",52720
4003412,,Parguit,,"17,00 €",52720
4003413,,Escalope panée,,"17,00 €",52720
4003414,,Merguez,,"17,00 €",52720
4003416,,Entrecôte,,"24,00 €",52720
4003417,,Duo de grillades,"Parguit, merguez","26,00 €",52720
4003418,,Entrecôte / Merguez,,"30,00 €",52720
4003419,,Trio de grillades,"Parguit, merguez, entrecôte","32,00 €",52720
4003377,http://cdn1.deliveroo.co.uk/media/menu_items/4003377/320x180.jpg?v=1499681365,Salade Végétarienne,"Iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","13,00 €",52720
4003378,,Salade Poulet grillé,"Emincé de poulet grillé, iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","16,00 €",52720
4003379,http://cdn1.deliveroo.co.uk/media/menu_items/4003379/320x180.jpg?v=1499681341,Salade Poulet crispy,"Beignets de poulet, iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","16,00 €",52720
4003380,,Salade Parguit,"Emincé de parguit, iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","16,00 €",52720
4003381,,Salade Entrecôte,"Emincé d'entrecôte, iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","18,00 €",52720
4003382,,Salade HBK,"Viande au choix, iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","19,50 €",52720
4003383,,Salade Hot mushroom,"Champignons Porto Bello chaud, iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","15,00 €",52720
4003384,,Salade Emincé de charcut caramélisé,"Emincé de dinde, veau à l'os, pickel, iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","17,00 €",52720
4003385,,Salade Tuna,"Thon, iceberg, tomates, concombres, maïs, avocats, poivrons grillés, oignons","15,00 €",52720
4003420,,Omelette nature,,"8,00 €",52720
4003421,,Omelette champignons,,"12,00 €",52720
4003422,,Omelette pommes de terre,,"12,00 €",52720
4003371,,Frites maison,,"4,00 €",52720
4003372,,Potatoes,,"4,00 €",52720
4003373,,Salade individuelle,,"4,00 €",52720
4003374,,Salade d'endives,,"4,00 €",52720
4003375,http://cdn1.deliveroo.co.uk/media/menu_items/4003375/320x180.jpg?v=1499681387,Onion Rings,,"5,00 €",52720
4003376,,Patates douces,,"5,00 €",52720
4003388,,Mousse au chocolat,,"6,00 €",52720
4003389,,Fondant au chocolat,,"7,50 €",52720
4003390,,Tiramisu,,"6,00 €",52720
4003391,,Zabayon,,"6,50 €",52720
4003392,,Tartelettes aux pommes,,"6,00 €",52720
4003393,,Tartelettes aux poires,,"6,00 €",52720
4003394,,Nougat glacé,,"6,50 €",52720
4003395,,Mystère,,"6,50 €",52720
4003396,,Coco givré,,"6,50 €",52720
4003397,,Coca,,"2,50 €",52720
4003398,,Coca light,,"2,50 €",52720
4003399,,Coca zéro,,"2,50 €",52720
4003400,,Fanta,,"2,50 €",52720
4003401,,Orangina,,"2,50 €",52720
4003402,,Ice Tea,,"2,50 €",52720
4003403,,Oasis,,"2,50 €",52720
4003404,,Seven Up,,"2,50 €",52720
4003405,,Eau minérale,,"2,50 €",52720
4003406,,Eau pétillante,,"2,50 €",52720
4003407,,Heineken,,"3,50 €",52720
4003408,,1664,,"3,50 €",52720
4003409,,Macabee,,"4,50 €",52720
4003410,,Dr Pepper,,"3,00 €",52720
2206404,,Habra Nayé,Viande de boeuf cru,"8,50 €",32420
2206412,,Kebbe Nayé,"Viande de boeuf crue, blé concassé, oignon, huile d'olive","8,50 €",32420
2206420,,Fattouche,"Salade de crudités, pain libanais grillé","9,00 €",32420
2206424,,Chicken César,"Filet de poulet, salade verte, tomate cerise, crouton, parmesan, sauce césar","10,00 €",32420
2206426,,Salade betterave,"Betterave, pomme de terre, oignon, sauce vinaigrette","5,50 €",32420
2206429,,Hommos,Purée de pois chiches à la crème de sésame,"5,50 €",32420
2206431,,Moutabal,Caviar d'aubergine à la crème de sésame,"5,50 €",32420
2206433,,Moussaka,"Aubergines grillées, pois chiches, sauce tomate","6,50 €",32420
2206435,,Taboulet,"Persil haché, tomate, blé concassé, sauce à l'huile d'olive citronnée","5,50 €",32420
2206448,,Samki Harra,Filet de poisson mariné,"6,50 €",32420
2206453,,Tarama Maison,"Oeuf de cabillaud, huile, biscotte, jus de citron","5,50 €",32420
2206455,,Labné,"Fromage blanc fait du lait caillé, thym, ail","5,50 €",32420
2206457,,Warak Enab,Feuilles de vignes farcies au riz,"5,50 €",32420
2206459,,Moujadra,"Purée de lentilles, huile d'olive, oignon, riz","5,50 €",32420
2206461,,Chankliche,"Fromage de brebis, oignons, tomates, persil, thym, huile d'olive","5,50 €",32420
2206462,,Loubié Belzet,"Haricots verts à l'huile d'olive, sauce tomate, ail","5,50 €",32420
2206463,,Bamieh,"Gombos à l'huile d'olive, sauce tomate, coriandre","5,50 €",32420
2206464,,Batata Harra,"Pommes de terre, coriandre, piments, ","6,50 €",32420
2206465,,Sambousik Lahme,Chausson à la viande,"6,50 €",32420
2206466,,Sambousik Jebne,Chausson au fromage,"6,50 €",32420
2206467,,Fatayer Sbenikh,Chausson aux épinards,"6,50 €",32420
2206468,,Falafel,"Croquette végétarienne aux pois chiches, fèves","7,50 €",32420
2206469,,Kebbé,"Croquettes de viande, blé concassés farcies","7,50 €",32420
2206470,,Rakakat,Feuilleté farci au fromage,"7,50 €",32420
2206471,,Arayes,Pain libanais à la viande hachée grillé,"8,00 €",32420
2206473,,Jewaneh,Ailes de poulet marinées à l'ail et au jus de citron,"7,50 €",32420
2206475,,Kellej,"Pain libanais au fromage grillé, tomate, menthe","8,00 €",32420
2206477,,Misk Djej,"Filet de poulet, champignons, oignon, poivron rouge, sauce ail citron","8,00 €",32420
2206478,,Misk Lahmé,"Boeuf, cerise, oignon","8,50 €",32420
2206479,,Halloum Mechoui Au Thym,"Fromage de brebis grillé, thym","9,50 €",32420
2206480,,Safiha,"Pizza libanaise à la viande, pignons, tomate","8,50 €",32420
2206498,,Végétarien,"Assortiment de 4 hors d'oeuvres froids, 3 chaussons chauds","14,00 €",32420
2206503,,Végétarien,"Assortiment de 4 hors d'oeuvres froids, 3 chaussons chauds","14,00 €",32420
2206508,,Découverte Shawarma Poulet,"Assortiment de 3 hors d'oeuvres froids, 2 chaussons chauds (falafel + viande), shawarma poulet","16,00 €",32420
2206510,,Découverte Shawarma Poulet,"Assortiment de 3 hors d'oeuvres froids, 2 chaussons chauds (falafel + viande), shawarma poulet","16,00 €",32420
2206511,,Découverte Shawarma Boeuf,"Assortiment de 3 hors d'oeuvres froids, 2 chaussons chauds (falafel + viande), shawarma boeuf","16,00 €",32420
2206512,,Shawarma Poulet,Poulet mariné à la broche + salade orientale + pomme de terre sauté,"13,00 €",32420
2206517,,Shawarma Mixte ,Shawarma poulet + shawarma boeuf + hommos + salade orientale,"16,00 €",32420
2206521,,Assiette Kafta,"2 brochettes de viande hachée, salade orientale, riz","14,00 €",32420
2206523,,Assiette Taouk,"2 brochettes de poulet marinées maison, salade orientale, pomme de terre sauté","14,00 €",32420
2206525,,Assiette d'agneau,"2 brochettes d'agneau marinées maison, salade orientale, riz","16,00 €",32420
2206531,,Assiette mixte,"1 brochette d'agneau, 1 kafta, 1 taouk, hommos, moutabal, taboulet","19,00 €",32420
2206532,,Assiette Soujouk,"Saucisses épicées marinées au jus de citron, hommos, salade orientale","14,00 €",32420
2206533,,Assiette Makanek,"Saucisses libanaise marinées au jus de citron, hommos, salade orientale","14,00 €",32420
2206535,,Farrouj Mechou,"1/2 poulet grillé, salade orientale, pomme de terre sauté","16,00 €",32420
2212067,,Baklawa pistache,Feuilleté farci pistache ,"4,50 €",32420
2212070,,Baklawa Cajou,Feuileté farci cajou,"4,50 €",32420
2212073,,Mouhalabieh,Flan libanais à base de fleur d'oranger,"4,50 €",32420
2212075,,Katayf Kachta,"Mini crêpes libanaises moelleuses, fourrées de crème de lait","6,00 €",32420
2212084,,Borma,"2 pièces, cheveux d'ange avec pistaches","5,00 €",32420
2212099,,Mouhalabieh Au Chocolat,Flan libanais à base de fleur d'oranger et chocolat,"5,00 €",32420
2212060,,Bière Almaza ,33cl,"4,50 €",32420
2212041,,Les Breteches De Kefraya,Vin rouge 75cl,"23,90 €",32420
2212046,,La Rosée Du Château De Kefraya,Vin rosé 75cl,"23,90 €",32420
2212051,,Château Kefraya,Vin blanc 75cl,"23,90 €",32420
2952652,,1 Personne,Mini mezzé 1 personne : plateau de 3 hors d'œuvre froids + 1 boulette falafel et chausson viande ou végétarien + chawarma poulet et bœuf ou assiette végétarienne + dessert ,"24,00 €",32420
2952654,,2 Personnes,Mezzé 2 personnes : 4 ass. Hors d'œuvre froids + 4 ass hors d'œuvre chauds + dessert ,"48,00 €",32420
2952658,,5 Personnes,Mezzé 5 personnes : 8 ass hors d'œuvre froids + 8 ass hors d'œuvre chauds + dessert ,"115,00 €",32420
2952662,,10 Personnes,Mezzé 10 personnes : 10 ass hors d'œuvre froids + 10 ass hors d'œuvre chauds + dessert,"220,00 €",32420
1772902,,Vitello tonnato,"Fines tranches de rôti de veau, crème de thon","15,00 €",26277
1772908,,"Insalata di Zucchine, parmigiano e basilico","Salade de courgettes, parmesan et basilic","10,00 €",26277
4314642,,Carpaccio di polpo e erbe pazze,Carpaccio de poulpe et herbes folles,"15,00 €",26277
1772905,,Verdure alla griglia e mozzarella  ,Légumes grillés et mozzarella,"15,00 €",26277
1772906,,"Tagliata di orata, bottarga e burrata","Emincé de dorade crue, poutargue et burrata","14,00 €",26277
1772907,,Tagliere di salumi e formaggi,Planche de charcuteries et fromages italiens,"15,00 €",26277
4314746,,Caprese,"Tomates cerises, mozzarella di bufala et basilic","15,00 €",26277
1772909,,Carpaccio di gradisca,"Carpaccio de viande de bœuf piémontaise marinée au miel, thé lapsong souchong et baies de genièvre servie crue, roquette.","16,00 €",26277
1772910,,Prosciutto toscano,Jambon toscan 18 mois d’affinage,"12,00 €",26277
1772911,,"Bresaola, rucola e parmigiano","Bresaola, roquette et parmesan","16,00 €",26277
1772912,,Grazie l’antipasto,"Charcuteries, mozzarella et légumes grillés","17,00 €",26277
1772913,,La mozzarella di bufala (500gr),"Idéale à partager, la boule de 500gr permet de découvrir et de mieux apprécier ce produit d’exception","35,00 €",26277
1772899,,Stuzzichini Formaggi,,"5,00 €",26277
1772900,,Stuzzichini Carciofi,,"5,00 €",26277
1772901,,Stuzzichini Salumi,,"5,00 €",26277
1772914,,La pizza bianca,"Huile d’olive, romarin et fleur de sel","8,00 €",26277
1772915,,Margherita,"Tomate, mozzarella et basilic","11,00 €",26277
1772917,,Crudaiola,"Tomate, mozzarella, roquette et tomates cerise","16,00 €",26277
1772918,,Aurora,"Tomate, mozzarella di bufala fraîche et basilic","18,00 €",26277
1772919,,Diva,"Tomate, mozzarella, jambon cuit aux herbes, champignons et olives taggiasche","16,00 €",26277
1772920,,Babbini,"Tomate, mozzarella et spianata calabra (saucisson piquant !)","14,00 €",26277
1772921,,Gusto,"Gorgonzola, stracchino, taleggio, mozzarella di bufala","15,00 €",26277
1772922,,Ricotta,"Tomate, mozzarella, ricotta et basilic","15,00 €",26277
1772923,,Pizza Chic,Lardo di colonnata de Fausto Guadagni et romarin,"18,00 €",26277
1772924,,Carciofi,"Crème d’artichaut, artichauts à cru, roquette et parmesan 24 mois","19,00 €",26277
1772926,,Aglio,Pizza à l’ail,"10,00 €",26277
1772927,,Bianca neve,Simplement mozzarella,"11,00 €",26277
1772928,,Marinara,"Tomate, tomates cerise, anchois du golfe de palerme et olives taggiasche","20,00 €",26277
1772929,,Scarola,"Scarole, mozzarella, tomates cerise, anchois du golfe de palerme","19,00 €",26277
1772930,,Bianca Siciliana,"Huile d’olive, origan et anchois du golfe de palerme","16,00 €",26277
1772931,,Bandiera,"Tomates cerise, anchois du golfe de palerme, olives taggiasche, ricotta et roquette","20,00 €",26277
1772932,,I Formaggi,Selezione di formaggi italiani e marmellate (sélection de fromages des régions d’Italie et confitures),"12,00 €",26277
1772889,,Tiramisù,,"9,00 €",26277
4314563,,Babà al limoncello e panna montata,Petits babas au limoncello et crème montée minute,"9,00 €",26277
1772891,,"Formaggio bianco, miele e mandorle","Fromage blanc, miel et amandes","8,00 €",26277
1772892,,Crema di limone e della passione,Crème de citron et fruits de la passion,"9,00 €",26277
1772893,,Pizza baffetto,Pizza au nutella,"10,00 €",26277
1772894,,"Panna cotta, purée di lampone","Panna cotta, coulis de framboises ","10,00 €",26277
4314659,,Mousse al cioccolato,Mousse au chocolat,"8,00 €",26277
4314670,,Fragole e panna,Fraises et chantilly,"10,00 €",26277
1772933,,Gin & tonic,"Gin Beefeater,  dry bitter tonic imperdibile - 200 ml
","13,00 €",26277
1772934,,Moscow Mule,"Vodka Stolichnaya, citron vert, ginger beer imperdibile - 200 ml
","13,00 €",26277
1772935,,Milano-Torino,"Campari, Punt & Mes","13,00 €",26277
1772936,,Horse's neck,"Rye whiskey Bulleit, ginger ale imperdibile - 200 ml","13,00 €",26277
1772937,,Dark n Stormy,"rhum Plantation white, citron vert, Mezan Jamaica XO, Gosling's black seal, Peychaud's bitter, ginger beer imperdibile - 200 ml","13,00 €",26277
3189128,,Spritz,,"13,00 €",26277
1772947,,Jus de tomate,,"6,00 €",26277
1772948,,Nectar de pomme,,"6,00 €",26277
